<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURCHF,20251117,212300,0.92269,0.92276,0.92269,0.92276,51540000
EURCHF,20251117,212400,0.92278,0.92278,0.92278,0.92278,4800000
EURCHF,20251117,212500,0.92279,0.92279,0.92275,0.92277,11400000
EURCHF,20251117,212600,0.92277,0.92277,0.92274,0.92277,8340000
EURCHF,20251117,212700,0.92277,0.92281,0.92277,0.9228,13800000
EURCHF,20251117,212800,0.92281,0.92281,0.92268,0.92268,23880000
EURCHF,20251117,212900,0.92269,0.92277,0.92269,0.92275,27990000
EURCHF,20251117,213000,0.92274,0.92274,0.92269,0.92269,31380000
EURCHF,20251117,213100,0.9227,0.92272,0.92267,0.92272,22740000
EURCHF,20251117,213200,0.9227,0.92271,0.92267,0.92268,19920000
EURCHF,20251117,213300,0.92269,0.92285,0.92269,0.9228,21060000
EURCHF,20251117,213400,0.92279,0.92279,0.92276,0.92276,9420000
EURCHF,20251117,213500,0.92281,0.92281,0.92279,0.92279,4800000
EURCHF,20251117,213600,0.92278,0.92279,0.92277,0.92279,7680000
EURCHF,20251117,213700,0.92278,0.92281,0.92278,0.9228,4800000
EURCHF,20251117,213800,0.92281,0.92282,0.92278,0.9228,11400000
EURCHF,20251117,213900,0.92281,0.92282,0.9228,0.92281,6600000
EURCHF,20251117,214000,0.9228,0.9228,0.92264,0.92268,22080000
EURCHF,20251117,214100,0.92267,0.92271,0.92266,0.9227,10440000
EURCHF,20251117,214200,0.92271,0.92275,0.92266,0.92268,33840000
EURCHF,20251117,214300,0.92269,0.92269,0.92266,0.92267,6000000
EURCHF,20251117,214400,0.92266,0.92276,0.92266,0.92271,13200000
EURCHF,20251117,214500,0.9227,0.92271,0.92267,0.92267,22740000
EURCHF,20251117,214600,0.92268,0.92269,0.92267,0.92267,13200000
EURCHF,20251117,214700,0.92267,0.9227,0.92266,0.92267,12600000
EURCHF,20251117,214800,0.92267,0.9227,0.92265,0.92268,36360000
EURCHF,20251117,214900,0.9227,0.92279,0.9227,0.92275,25140000
EURCHF,20251117,215000,0.92274,0.9228,0.92269,0.92278,81660000
EURCHF,20251117,215100,0.92279,0.9228,0.92275,0.92278,29760000
EURCHF,20251117,215200,0.92276,0.9228,0.92272,0.92272,31590000
EURCHF,20251117,215300,0.92273,0.92275,0.9227,0.92271,56910000
EURCHF,20251117,215400,0.9227,0.92273,0.92268,0.9227,33810000
EURCHF,20251117,215500,0.92268,0.92273,0.92267,0.92272,25140000
EURCHF,20251117,215600,0.92271,0.92273,0.92271,0.92273,11400000
EURCHF,20251117,215700,0.9227,0.92282,0.92269,0.92277,62940000
EURCHF,20251117,215800,0.9228,0.92289,0.92278,0.92278,117900000
EURCHF,20251117,215900,0.92278,0.92281,0.92216,0.92216,57480000
EURCHF,20251117,220000,0.92216,0.92216,0.92215,0.92215,1350000
EURCHF,20251117,220400,0.9221,0.9221,0.92157,0.92157,740000
EURCHF,20251117,220500,0.92168,0.92234,0.92168,0.92231,6900000
EURCHF,20251117,220600,0.92229,0.92229,0.92229,0.92229,1200000
EURCHF,20251117,220700,0.92229,0.92229,0.92229,0.92229,1200000
EURCHF,20251117,220800,0.92215,0.92219,0.92195,0.92219,18810000
EURCHF,20251117,220900,0.92217,0.92245,0.92217,0.9224,6450000
EURCHF,20251117,221000,0.92228,0.92228,0.9221,0.92212,8400000
EURCHF,20251117,221100,0.92218,0.92218,0.92218,0.92218,2100000
EURCHF,20251117,221200,0.92219,0.92219,0.92207,0.92211,6000000
EURCHF,20251117,221300,0.9221,0.92216,0.9221,0.9221,18000000
EURCHF,20251117,221400,0.9221,0.92219,0.92204,0.9221,48300000
EURCHF,20251117,221500,0.92212,0.92245,0.92212,0.92236,36570000
EURCHF,20251117,221600,0.92236,0.92236,0.92236,0.92236,12000000
EURCHF,20251117,221700,0.92236,0.92236,0.92208,0.92216,26240000
EURCHF,20251117,221800,0.92216,0.92222,0.92216,0.92222,13800000
EURCHF,20251117,221900,0.92222,0.92222,0.92222,0.92222,14400000
EURCHF,20251117,222000,0.92209,0.92209,0.92209,0.92209,3600000
EURCHF,20251117,222100,0.92209,0.92234,0.92209,0.92234,4050000
EURCHF,20251117,222200,0.92209,0.92221,0.92209,0.92221,9000000
EURCHF,20251117,222300,0.92221,0.92221,0.92221,0.92221,3000000
EURCHF,20251117,222400,0.92206,0.92225,0.92206,0.92225,15600000
EURCHF,20251117,222500,0.92225,0.92228,0.92209,0.92209,17550000
EURCHF,20251117,222600,0.9222,0.9222,0.92205,0.92205,11100000
EURCHF,20251117,222700,0.92205,0.92205,0.92205,0.92205,1200000
EURCHF,20251117,222800,0.92205,0.92236,0.92205,0.92236,1650000
EURCHF,20251117,222900,0.92221,0.92225,0.92214,0.92222,11400000
EURCHF,20251117,223000,0.92223,0.92244,0.92223,0.92244,17820000
EURCHF,20251117,223100,0.92244,0.92244,0.9224,0.92241,12000000
EURCHF,20251117,223200,0.9224,0.9224,0.92239,0.92239,20400000
EURCHF,20251117,223300,0.92229,0.9223,0.92229,0.9223,5100000
EURCHF,20251117,223400,0.9223,0.92245,0.9223,0.92245,19650000
EURCHF,20251117,223500,0.92246,0.92247,0.92236,0.92244,68670000
EURCHF,20251117,223600,0.92244,0.92248,0.92242,0.92247,31920000
EURCHF,20251117,223700,0.92247,0.92247,0.92243,0.92246,18720000
EURCHF,20251117,223800,0.92246,0.92246,0.92244,0.92245,30960000
EURCHF,20251117,223900,0.92245,0.9225,0.92227,0.92248,44490000
EURCHF,20251117,224000,0.92251,0.92255,0.92248,0.92255,16410000
EURCHF,20251117,224100,0.92252,0.92252,0.92252,0.92252,1200000
EURCHF,20251117,224200,0.92252,0.92256,0.92249,0.92256,19440000
EURCHF,20251117,224300,0.92257,0.92259,0.92256,0.92257,22200000
EURCHF,20251117,224400,0.92258,0.92259,0.92258,0.92258,29400000
EURCHF,20251117,224500,0.92258,0.92258,0.92256,0.92256,12000000
EURCHF,20251117,224600,0.92256,0.92258,0.92256,0.92258,25200000
EURCHF,20251117,224700,0.92258,0.92258,0.92256,0.92257,25800000
EURCHF,20251117,224800,0.92257,0.92257,0.92257,0.92257,22800000
EURCHF,20251117,224900,0.92256,0.92256,0.92256,0.92256,1200000
EURCHF,20251117,225000,0.92255,0.92255,0.92255,0.92255,3600000
EURCHF,20251117,225100,0.92255,0.92255,0.9225,0.9225,14520000
EURCHF,20251117,225200,0.9225,0.92251,0.92244,0.92251,18960000
EURCHF,20251117,225300,0.92251,0.92252,0.92251,0.92252,7800000
EURCHF,20251117,225400,0.92253,0.92254,0.92253,0.92253,34800000
EURCHF,20251117,225500,0.92253,0.92253,0.92251,0.92252,14520000
EURCHF,20251117,225600,0.92252,0.92252,0.92252,0.92252,18120000
EURCHF,20251117,225700,0.92252,0.92252,0.92248,0.92251,40800000
EURCHF,20251117,225800,0.92251,0.92251,0.92248,0.92249,30000000
EURCHF,20251117,225900,0.92249,0.9225,0.92247,0.9225,32400000
EURCHF,20251117,230000,0.92241,0.92252,0.92237,0.92241,103620000
EURCHF,20251117,230100,0.92239,0.9226,0.92239,0.9226,32010000
EURCHF,20251117,230200,0.92258,0.92272,0.92256,0.92271,20080000
EURCHF,20251117,230300,0.92261,0.92269,0.92255,0.92264,97770000
EURCHF,20251117,230400,0.92264,0.92277,0.92264,0.92277,139650000
EURCHF,20251117,230500,0.92276,0.92283,0.92273,0.9228,93450000
EURCHF,20251117,230600,0.92279,0.92282,0.92279,0.9228,17520000
EURCHF,20251117,230700,0.9228,0.92284,0.92279,0.92283,34800000
EURCHF,20251117,230800,0.92284,0.92284,0.92273,0.92275,59880000
EURCHF,20251117,230900,0.92275,0.92282,0.92273,0.92282,10830000
EURCHF,20251117,231000,0.92284,0.92285,0.92282,0.92285,15600000
EURCHF,20251117,231100,0.92286,0.92289,0.92286,0.92286,7740000
EURCHF,20251117,231200,0.92287,0.92289,0.92286,0.92286,14100000
EURCHF,20251117,231300,0.92287,0.92287,0.92286,0.92286,7320000
EURCHF,20251117,231400,0.92286,0.92287,0.92283,0.92285,9510000
EURCHF,20251117,231500,0.92287,0.92288,0.92284,0.92285,40770000
EURCHF,20251117,231600,0.92286,0.92288,0.92283,0.92287,107340000
EURCHF,20251117,231700,0.92286,0.92287,0.92281,0.92284,39630000
EURCHF,20251117,231800,0.92283,0.92285,0.92282,0.92282,11040000
EURCHF,20251117,231900,0.92281,0.92284,0.92277,0.92283,50760000
EURCHF,20251117,232000,0.92283,0.92286,0.92283,0.92285,25200000
EURCHF,20251117,232100,0.92284,0.92285,0.92283,0.92285,6600000
EURCHF,20251117,232300,0.92286,0.92288,0.92285,0.92287,8400000
EURCHF,20251117,232500,0.92286,0.92286,0.92285,0.92286,7920000
EURCHF,20251117,232600,0.92286,0.92286,0.92286,0.92286,1800000
EURCHF,20251117,232700,0.92287,0.92289,0.92285,0.92286,15600000
EURCHF,20251117,232800,0.92286,0.92287,0.92286,0.92287,3000000
EURCHF,20251117,232900,0.92287,0.92287,0.92284,0.92284,5340000
EURCHF,20251117,233000,0.92286,0.92286,0.92284,0.92285,12600000
EURCHF,20251117,233100,0.92287,0.92287,0.92285,0.92285,9600000
EURCHF,20251117,233200,0.92286,0.92286,0.92285,0.92286,15900000
EURCHF,20251117,233300,0.92287,0.92287,0.92283,0.92284,12600000
EURCHF,20251117,233400,0.92285,0.92286,0.92285,0.92286,7200000
EURCHF,20251117,233500,0.92286,0.92287,0.92286,0.92287,9600000
EURCHF,20251117,233600,0.92286,0.92286,0.92284,0.92284,7800000
EURCHF,20251117,233700,0.92284,0.92284,0.92283,0.92283,5040000
EURCHF,20251117,233800,0.92284,0.92284,0.92281,0.92281,6000000
EURCHF,20251117,233900,0.92281,0.92281,0.92281,0.92281,1200000
EURCHF,20251117,234000,0.9228,0.92282,0.92279,0.92281,12120000
EURCHF,20251117,234100,0.9228,0.92282,0.9228,0.92282,10200000
EURCHF,20251117,234200,0.92283,0.92288,0.92282,0.92286,19440000
EURCHF,20251117,234300,0.92286,0.92286,0.92284,0.92285,6000000
EURCHF,20251117,234400,0.92284,0.92285,0.92281,0.92282,11400000
EURCHF,20251117,234500,0.9228,0.9228,0.92279,0.92279,14940000
EURCHF,20251117,234600,0.92281,0.92281,0.92277,0.92279,11400000
EURCHF,20251117,234700,0.92279,0.92279,0.92276,0.92276,6600000
EURCHF,20251117,234800,0.92275,0.92275,0.92267,0.92267,8340000
EURCHF,20251117,234900,0.92265,0.9227,0.92265,0.9227,15360000
EURCHF,20251117,235000,0.92273,0.92274,0.92273,0.92273,10920000
EURCHF,20251117,235100,0.92271,0.92273,0.92271,0.92273,7170000
EURCHF,20251117,235200,0.92274,0.92274,0.92274,0.92274,6810000
EURCHF,20251117,235300,0.92274,0.92276,0.92273,0.92274,19530000
EURCHF,20251117,235400,0.92273,0.92273,0.92273,0.92273,1320000
EURCHF,20251117,235500,0.92273,0.92274,0.92272,0.92274,26670000
EURCHF,20251117,235600,0.92276,0.92283,0.92275,0.92283,12450000
EURCHF,20251117,235700,0.92282,0.92285,0.92282,0.92285,9600000
EURCHF,20251117,235800,0.92284,0.92284,0.92281,0.92283,18480000
EURCHF,20251117,235900,0.92284,0.92286,0.92281,0.92285,11400000
EURCHF,20251118,000000,0.92285,0.92285,0.92276,0.92278,36450000
EURCHF,20251118,000100,0.92278,0.9229,0.92278,0.92289,37200000
EURCHF,20251118,000200,0.92288,0.92292,0.92286,0.9229,41400000
EURCHF,20251118,000300,0.92288,0.92295,0.92288,0.9229,66450000
EURCHF,20251118,000400,0.92289,0.92295,0.92288,0.92295,21600000
EURCHF,20251118,000500,0.92295,0.92298,0.92294,0.92296,36000000
EURCHF,20251118,000600,0.92296,0.92296,0.9229,0.92293,23610000
EURCHF,20251118,000700,0.92293,0.92298,0.92291,0.92297,9240000
EURCHF,20251118,000800,0.92296,0.92296,0.92294,0.92294,10740000
EURCHF,20251118,000900,0.92294,0.92295,0.92291,0.92293,10740000
EURCHF,20251118,001000,0.92291,0.92293,0.92289,0.92293,22980000
EURCHF,20251118,001100,0.92292,0.92293,0.92292,0.92293,4320000
EURCHF,20251118,001200,0.92293,0.92293,0.92287,0.92287,17910000
EURCHF,20251118,001300,0.92286,0.92286,0.92284,0.92284,6240000
EURCHF,20251118,001400,0.92285,0.92286,0.92285,0.92286,7200000
EURCHF,20251118,001500,0.92287,0.92287,0.92284,0.92284,19500000
EURCHF,20251118,001600,0.92282,0.92284,0.92281,0.92284,10620000
EURCHF,20251118,001700,0.92285,0.92287,0.92285,0.92286,5640000
EURCHF,20251118,001800,0.92285,0.92285,0.92277,0.92278,18000000
EURCHF,20251118,001900,0.92277,0.92281,0.92277,0.9228,7440000
EURCHF,20251118,002000,0.9228,0.92282,0.92277,0.92277,18660000
EURCHF,20251118,002100,0.9228,0.9228,0.92279,0.9228,4800000
EURCHF,20251118,002200,0.92277,0.92281,0.92277,0.92279,10560000
EURCHF,20251118,002300,0.9228,0.9228,0.92276,0.92276,18510000
EURCHF,20251118,002400,0.92276,0.92276,0.92262,0.92262,20430000
EURCHF,20251118,002500,0.92261,0.92264,0.92259,0.92259,37260000
EURCHF,20251118,002600,0.92257,0.92258,0.92254,0.92255,30960000
EURCHF,20251118,002700,0.92255,0.92255,0.92253,0.92253,7410000
EURCHF,20251118,002800,0.92254,0.92257,0.92252,0.92257,20100000
EURCHF,20251118,002900,0.92254,0.92256,0.9225,0.92253,40030000
EURCHF,20251118,003000,0.92254,0.92258,0.92254,0.92258,27660000
EURCHF,20251118,003100,0.92258,0.92263,0.92255,0.9226,22320000
EURCHF,20251118,003200,0.9226,0.92262,0.92245,0.92246,32670000
EURCHF,20251118,003300,0.92246,0.92247,0.92238,0.92241,43320000
EURCHF,20251118,003400,0.92241,0.92244,0.92241,0.92244,26400000
EURCHF,20251118,003500,0.92244,0.92248,0.92243,0.92248,16170000
EURCHF,20251118,003600,0.92246,0.92248,0.92246,0.92248,19680000
EURCHF,20251118,003700,0.92248,0.92252,0.92248,0.92248,18630000
EURCHF,20251118,003800,0.92247,0.92247,0.92245,0.92246,5280000
EURCHF,20251118,003900,0.92247,0.92248,0.92244,0.92246,41460000
EURCHF,20251118,004000,0.92247,0.92247,0.92244,0.92247,15120000
EURCHF,20251118,004100,0.92247,0.9225,0.92246,0.92248,36360000
EURCHF,20251118,004200,0.92246,0.9225,0.92245,0.9225,27960000
EURCHF,20251118,004300,0.9225,0.9225,0.92243,0.92243,19200000
EURCHF,20251118,004400,0.92243,0.92244,0.92241,0.92241,17520000
EURCHF,20251118,004500,0.92242,0.92244,0.92242,0.92244,19200000
EURCHF,20251118,004600,0.92244,0.92246,0.92242,0.92246,16560000
EURCHF,20251118,004700,0.92246,0.92252,0.92246,0.92252,21600000
EURCHF,20251118,004800,0.92253,0.92253,0.92248,0.92248,21810000
EURCHF,20251118,004900,0.9225,0.9225,0.92248,0.92248,28620000
EURCHF,20251118,005000,0.92251,0.92251,0.92249,0.9225,7800000
EURCHF,20251118,005100,0.92249,0.92249,0.92247,0.92248,24460000
EURCHF,20251118,005200,0.92247,0.92251,0.92247,0.92247,34170000
EURCHF,20251118,005300,0.92248,0.92251,0.92246,0.92247,47460000
EURCHF,20251118,005400,0.92247,0.92251,0.92242,0.92251,65070000
EURCHF,20251118,005500,0.92251,0.92254,0.92249,0.92253,24480000
EURCHF,20251118,005600,0.92253,0.92253,0.92247,0.92248,37590000
EURCHF,20251118,005700,0.92248,0.9225,0.92245,0.92247,26850000
EURCHF,20251118,005800,0.92246,0.92248,0.92243,0.92243,21600000
EURCHF,20251118,005900,0.92244,0.92244,0.92243,0.92243,21600000
EURCHF,20251118,010000,0.92243,0.92244,0.92239,0.92244,76170000
EURCHF,20251118,010100,0.92244,0.92253,0.92244,0.92253,47760000
EURCHF,20251118,010200,0.92253,0.92253,0.92248,0.92251,20880000
EURCHF,20251118,010300,0.92252,0.92252,0.92244,0.92244,18720000
EURCHF,20251118,010400,0.92243,0.92254,0.92243,0.92252,29730000
EURCHF,20251118,010500,0.92252,0.92252,0.92249,0.9225,16320000
EURCHF,20251118,010600,0.9225,0.92259,0.92249,0.92256,30690000
EURCHF,20251118,010700,0.92257,0.92258,0.92256,0.92258,9600000
EURCHF,20251118,010800,0.92258,0.92258,0.92253,0.92253,14640000
EURCHF,20251118,010900,0.92252,0.92252,0.92247,0.92248,21360000
EURCHF,20251118,011000,0.92249,0.92252,0.92247,0.92252,26400000
EURCHF,20251118,011100,0.92253,0.9226,0.92253,0.92257,22530000
EURCHF,20251118,011200,0.92259,0.92259,0.92256,0.92257,17040000
EURCHF,20251118,011300,0.92257,0.92259,0.92257,0.92259,15600000
EURCHF,20251118,011400,0.9226,0.9226,0.92256,0.92257,47460000
EURCHF,20251118,011500,0.92258,0.9226,0.92256,0.92259,55980000
EURCHF,20251118,011600,0.9226,0.92261,0.92259,0.9226,19440000
EURCHF,20251118,011700,0.92262,0.92263,0.92258,0.92263,16080000
EURCHF,20251118,011800,0.92262,0.92262,0.92258,0.92258,17520000
EURCHF,20251118,011900,0.92259,0.92262,0.92259,0.92262,12240000
EURCHF,20251118,012000,0.92261,0.92261,0.9226,0.9226,8880000
EURCHF,20251118,012100,0.92261,0.92263,0.92258,0.92263,31770000
EURCHF,20251118,012200,0.92261,0.92265,0.92261,0.92265,25980000
EURCHF,20251118,012300,0.92266,0.92267,0.92265,0.92265,5280000
EURCHF,20251118,012400,0.92264,0.92266,0.92261,0.92262,15180000
EURCHF,20251118,012500,0.92261,0.92266,0.9226,0.92263,47220000
EURCHF,20251118,012600,0.92262,0.92263,0.92259,0.92259,48720000
EURCHF,20251118,012700,0.92261,0.92263,0.92259,0.92259,37440000
EURCHF,20251118,012800,0.9226,0.92261,0.92259,0.92261,22470000
EURCHF,20251118,012900,0.9226,0.92262,0.9226,0.92261,5400000
EURCHF,20251118,013000,0.9226,0.92264,0.92259,0.92263,15000000
EURCHF,20251118,013100,0.92262,0.92271,0.92262,0.9227,16200000
EURCHF,20251118,013200,0.9227,0.92271,0.9227,0.92271,3720000
EURCHF,20251118,013300,0.92269,0.92273,0.92269,0.92272,20160000
EURCHF,20251118,013400,0.92273,0.92273,0.9227,0.92272,15000000
EURCHF,20251118,013500,0.92273,0.92281,0.92273,0.92278,15000000
EURCHF,20251118,013600,0.92278,0.92279,0.92274,0.92278,25080000
EURCHF,20251118,013700,0.92276,0.9228,0.92274,0.92277,17640000
EURCHF,20251118,013800,0.92276,0.92279,0.92274,0.92279,18030000
EURCHF,20251118,013900,0.92278,0.92279,0.92273,0.92278,17700000
EURCHF,20251118,014000,0.92276,0.92279,0.92275,0.92278,25860000
EURCHF,20251118,014100,0.92277,0.92279,0.92277,0.92277,9690000
EURCHF,20251118,014200,0.92279,0.92279,0.92277,0.92278,7920000
EURCHF,20251118,014300,0.92279,0.92279,0.92277,0.92278,12900000
EURCHF,20251118,014400,0.92278,0.9228,0.92278,0.92279,8880000
EURCHF,20251118,014500,0.9228,0.92281,0.92279,0.9228,14940000
EURCHF,20251118,014600,0.9228,0.9228,0.9228,0.9228,3000000
EURCHF,20251118,014700,0.92281,0.92284,0.9228,0.92284,6000000
EURCHF,20251118,014800,0.92283,0.92286,0.92282,0.92284,9240000
EURCHF,20251118,014900,0.92285,0.92285,0.92281,0.92282,24510000
EURCHF,20251118,015000,0.92279,0.9228,0.92277,0.92279,30090000
EURCHF,20251118,015100,0.92279,0.92279,0.92277,0.92278,23700000
EURCHF,20251118,015200,0.92278,0.92278,0.92274,0.92276,20400000
EURCHF,20251118,015300,0.92276,0.92278,0.92275,0.92278,15540000
EURCHF,20251118,015400,0.92277,0.92278,0.92275,0.92278,21540000
EURCHF,20251118,015500,0.92275,0.92275,0.92268,0.92271,42510000
EURCHF,20251118,015600,0.9227,0.92271,0.92268,0.92269,20880000
EURCHF,20251118,015700,0.9227,0.92272,0.9227,0.92272,15120000
EURCHF,20251118,015800,0.92273,0.92275,0.92272,0.92274,6000000
EURCHF,20251118,015900,0.92275,0.92275,0.92268,0.92269,37920000
EURCHF,20251118,020000,0.92268,0.92276,0.92268,0.92273,17280000
EURCHF,20251118,020100,0.92272,0.92273,0.92268,0.92269,39040000
EURCHF,20251118,020200,0.92269,0.9227,0.92266,0.92266,27240000
EURCHF,20251118,020300,0.92265,0.92265,0.92264,0.92264,8190000
EURCHF,20251118,020400,0.92265,0.92266,0.92265,0.92266,2400000
EURCHF,20251118,020500,0.92265,0.92266,0.92263,0.92263,4800000
EURCHF,20251118,020600,0.92262,0.92263,0.92262,0.92263,2400000
EURCHF,20251118,020700,0.92263,0.92266,0.92262,0.92262,10800000
EURCHF,20251118,020800,0.92264,0.92268,0.92262,0.92267,29940000
EURCHF,20251118,020900,0.92267,0.92276,0.92267,0.92274,33600000
EURCHF,20251118,021000,0.92273,0.92279,0.92273,0.92279,14400000
EURCHF,20251118,021100,0.92277,0.92278,0.92274,0.92274,12060000
EURCHF,20251118,021200,0.92274,0.92274,0.92267,0.92271,18960000
EURCHF,20251118,021300,0.92269,0.92272,0.92269,0.92272,7140000
EURCHF,20251118,021400,0.92271,0.92271,0.92269,0.9227,5400000
EURCHF,20251118,021500,0.92269,0.92274,0.92269,0.92273,12540000
EURCHF,20251118,021600,0.92273,0.92273,0.92271,0.92272,12240000
EURCHF,20251118,021700,0.92271,0.92272,0.92271,0.92272,2640000
EURCHF,20251118,021800,0.92271,0.92272,0.92271,0.92272,2640000
EURCHF,20251118,021900,0.92273,0.92273,0.92272,0.92272,3000000
EURCHF,20251118,022000,0.92273,0.92276,0.92273,0.92276,5400000
EURCHF,20251118,022100,0.92274,0.92275,0.92273,0.92275,10320000
EURCHF,20251118,022200,0.92275,0.92276,0.92275,0.92276,7080000
EURCHF,20251118,022300,0.92275,0.92275,0.92272,0.92275,13980000
EURCHF,20251118,022400,0.92274,0.92275,0.92274,0.92274,7800000
EURCHF,20251118,022500,0.92273,0.92275,0.92273,0.92273,10470000
EURCHF,20251118,022600,0.92273,0.92273,0.9227,0.92273,7200000
EURCHF,20251118,022700,0.92272,0.92272,0.92267,0.92267,12000000
EURCHF,20251118,022800,0.9227,0.92272,0.92268,0.92271,13500000
EURCHF,20251118,022900,0.92271,0.92272,0.92269,0.92271,14220000
EURCHF,20251118,023000,0.92271,0.92274,0.92271,0.92272,13800000
EURCHF,20251118,023100,0.92271,0.92271,0.92268,0.92271,16920000
EURCHF,20251118,023200,0.9227,0.92272,0.92266,0.92269,28380000
EURCHF,20251118,023300,0.92271,0.92271,0.92268,0.92268,18720000
EURCHF,20251118,023400,0.92269,0.92269,0.92264,0.92264,10140000
EURCHF,20251118,023500,0.92264,0.92264,0.92262,0.92262,8340000
EURCHF,20251118,023600,0.92263,0.92263,0.9226,0.9226,6960000
EURCHF,20251118,023700,0.92259,0.92261,0.92258,0.92261,12060000
EURCHF,20251118,023800,0.92261,0.9227,0.92261,0.92265,36720000
EURCHF,20251118,023900,0.92266,0.92268,0.92262,0.92265,28020000
EURCHF,20251118,024000,0.92267,0.92272,0.92267,0.92271,20880000
EURCHF,20251118,024100,0.92271,0.92273,0.92269,0.92273,22800000
EURCHF,20251118,024200,0.92272,0.92274,0.92272,0.92273,9000000
EURCHF,20251118,024300,0.92275,0.92276,0.92273,0.92274,10800000
EURCHF,20251118,024400,0.92275,0.92275,0.92273,0.92273,6000000
EURCHF,20251118,024500,0.92274,0.92274,0.92271,0.92272,14400000
EURCHF,20251118,024600,0.92272,0.92275,0.92272,0.92274,9600000
EURCHF,20251118,024700,0.92275,0.92275,0.92273,0.92274,9840000
EURCHF,20251118,024800,0.92273,0.92277,0.92272,0.92275,29850000
EURCHF,20251118,024900,0.92274,0.92274,0.92269,0.92271,41310000
EURCHF,20251118,025000,0.92272,0.92272,0.92269,0.9227,12480000
EURCHF,20251118,025100,0.92269,0.9227,0.92268,0.9227,19800000
EURCHF,20251118,025200,0.9227,0.92272,0.92267,0.92272,48300000
EURCHF,20251118,025300,0.92271,0.92273,0.9227,0.92273,25410000
EURCHF,20251118,025400,0.92272,0.92272,0.92268,0.9227,63630000
EURCHF,20251118,025500,0.9227,0.92271,0.92268,0.9227,63270000
EURCHF,20251118,025600,0.9227,0.92271,0.92267,0.92268,43020000
EURCHF,20251118,025700,0.92269,0.92272,0.92266,0.92272,48060000
EURCHF,20251118,025800,0.9227,0.9227,0.92265,0.92265,7440000
EURCHF,20251118,025900,0.92266,0.92267,0.92264,0.92265,7200000
EURCHF,20251118,030000,0.92264,0.92265,0.92261,0.92262,9600000
